20230710,17:05:23,141.48,141.48,141.48,141.48,1.20000004768372
20230710,17:05:24,141.48,141.48,141.48,141.48,1.20000004768372
20230710,17:05:25,141.48,141.48,141.48,141.48,1.20000004768372
20230710,17:05:26,141.48,141.48,141.478,141.479,4.80000019073486
20230710,17:05:27,141.479,141.479,141.479,141.479,11.4000000953674
20230710,17:05:28,141.479,141.479,141.479,141.479,1.20000004768372
20230710,17:05:29,141.479,141.479,141.479,141.479,4.5
20230710,17:05:30,141.48,141.481,141.48,141.481,2.40000009536743
20230710,17:05:31,141.481,141.481,141.481,141.481,1.20000004768372
20230710,17:05:32,141.481,141.481,141.481,141.481,2.40000009536743
20230710,17:05:33,141.481,141.481,141.481,141.481,1.20000004768372
20230710,17:05:34,141.482,141.482,141.481,141.481,3.60000014305115
20230710,17:05:35,141.48,141.482,141.48,141.482,3.60000014305115
20230710,17:05:36,141.482,141.482,141.482,141.482,3.60000014305115
20230710,17:05:37,141.485,141.489,141.485,141.487,10.5000002384186
20230710,17:05:39,141.489,141.49,141.489,141.49,4.80000019073486
20230710,17:05:40,141.49,141.49,141.49,141.49,1.20000004768372
20230710,17:05:41,141.49,141.49,141.488,141.488,2.40000009536743
20230710,17:05:43,141.486,141.486,141.484,141.484,7.20000028610229
20230710,17:05:45,141.484,141.489,141.484,141.489,3.60000014305115
20230710,17:05:46,141.489,141.489,141.488,141.488,3.60000014305115
20230710,17:05:50,141.49,141.49,141.49,141.49,1.20000004768372
20230710,17:05:51,141.49,141.49,141.49,141.49,1.20000004768372
20230710,17:05:52,141.49,141.49,141.49,141.49,1.20000004768372
20230710,17:05:53,141.49,141.49,141.49,141.49,2.40000009536743
20230710,17:05:54,141.49,141.49,141.49,141.49,1.20000004768372
20230710,17:05:55,141.49,141.49,141.486,141.487,15.1499998569489
20230710,17:05:56,141.488,141.489,141.488,141.489,2.40000009536743
20230710,17:05:57,141.489,141.489,141.489,141.489,2.40000009536743
20230710,17:05:58,141.487,141.487,141.481,141.481,9.00000023841858
20230710,17:05:59,141.48,141.48,141.48,141.48,1.20000004768372
20230710,17:06:00,141.481,141.481,141.481,141.481,1.20000004768372
20230710,17:06:01,141.481,141.481,141.48,141.48,2.40000009536743
20230710,17:06:04,141.48,141.48,141.48,141.48,1.20000004768372
20230710,17:06:05,141.479,141.48,141.479,141.48,2.40000009536743
20230710,17:06:06,141.48,141.48,141.48,141.48,4.80000019073486
20230710,17:06:07,141.48,141.48,141.48,141.48,1.20000004768372
20230710,17:06:11,141.478,141.478,141.477,141.477,6.60000014305115
20230710,17:06:12,141.478,141.478,141.478,141.478,1.20000004768372
20230710,17:06:15,141.477,141.478,141.477,141.478,4.20000004768372
20230710,17:06:17,141.477,141.477,141.477,141.477,5.40000009536743
20230710,17:06:18,141.477,141.477,141.472,141.472,7.20000028610229
20230710,17:06:19,141.474,141.474,141.473,141.473,8.40000009536743
20230710,17:06:20,141.474,141.474,141.474,141.474,3
20230710,17:06:21,141.472,141.472,141.472,141.472,3
20230710,17:06:22,141.471,141.473,141.471,141.472,6
20230710,17:06:23,141.473,141.473,141.472,141.472,3
20230710,17:06:24,141.473,141.473,141.47,141.47,7.79999995231628
20230710,17:06:27,141.469,141.469,141.469,141.469,4.5
20230710,17:06:28,141.47,141.47,141.47,141.47,1.20000004768372
20230710,17:06:30,141.471,141.472,141.47,141.47,13.5000002384186
20230710,17:06:38,141.47,141.47,141.47,141.47,4.5
20230710,17:06:42,141.47,141.47,141.47,141.47,3.59999990463257
20230710,17:06:43,141.47,141.47,141.47,141.47,3.59999990463257
20230710,17:06:44,141.47,141.472,141.47,141.472,12.5999999046326
20230710,17:06:45,141.472,141.474,141.472,141.474,7.50000023841858
20230710,17:06:46,141.473,141.473,141.471,141.471,6.90000009536743
20230710,17:06:47,141.471,141.472,141.471,141.471,20.4000000953674
20230710,17:06:48,141.471,141.473,141.471,141.472,12.6000001430511
20230710,17:06:49,141.471,141.472,141.471,141.472,12.6000001430511
20230710,17:06:50,141.471,141.471,141.469,141.47,14.7000000476837
20230710,17:06:51,141.469,141.469,141.469,141.469,5.40000009536743
20230710,17:06:55,141.469,141.472,141.469,141.472,38.7900004386902
20230710,17:06:56,141.473,141.473,141.472,141.473,9.29999995231628
20230710,17:06:57,141.473,141.473,141.471,141.471,2.40000009536743
20230710,17:06:58,141.473,141.473,141.471,141.471,5.70000004768372
20230710,17:06:59,141.472,141.472,141.472,141.472,1.20000004768372
20230710,17:07:00,141.471,141.471,141.471,141.471,2.40000009536743
20230710,17:07:01,141.47,141.47,141.47,141.47,1.20000004768372
20230710,17:07:02,141.469,141.47,141.469,141.47,9
20230710,17:07:06,141.47,141.479,141.47,141.479,24.6899998188019
20230710,17:07:07,141.478,141.478,141.475,141.475,7.20000004768372
20230710,17:07:08,141.474,141.474,141.474,141.474,1.20000004768372
20230710,17:07:09,141.475,141.475,141.474,141.474,4.79999995231628
20230710,17:07:10,141.474,141.474,141.471,141.473,27.2999999523163
20230710,17:07:11,141.473,141.473,141.473,141.473,10.0800001621246
20230710,17:07:12,141.473,141.473,141.473,141.473,3.59999990463257
20230710,17:07:14,141.473,141.473,141.472,141.472,11.9099998474121
20230710,17:07:15,141.471,141.473,141.47,141.47,14.6399998664856
20230710,17:07:16,141.471,141.471,141.47,141.47,16.3199999332428
20230710,17:07:17,141.47,141.47,141.47,141.47,2.64000010490417
20230710,17:07:18,141.47,141.47,141.47,141.47,2.92000007629395
20230710,17:07:19,141.47,141.47,141.47,141.47,4.5
20230710,17:07:20,141.47,141.47,141.47,141.47,5.84000015258789
20230710,17:07:21,141.47,141.47,141.466,141.466,15.4799995422363
20230710,17:07:22,141.466,141.468,141.466,141.468,15.4199998378754
20230710,17:07:23,141.469,141.469,141.467,141.468,10.2000000476837
20230710,17:07:24,141.469,141.469,141.468,141.468,7.3199999332428
20230710,17:07:27,141.469,141.469,141.468,141.468,17.7299997806549
20230710,17:07:28,141.468,141.468,141.468,141.468,4.46999979019165
20230710,17:07:29,141.468,141.468,141.468,141.468,10.6199998855591
20230710,17:07:30,141.469,141.471,141.469,141.47,18.4499998092651
20230710,17:07:31,141.469,141.47,141.469,141.47,6.93999981880188
20230710,17:07:33,141.472,141.472,141.471,141.471,6.00000023841858
20230710,17:07:34,141.471,141.472,141.471,141.472,3.60000014305115
20230710,17:07:35,141.471,141.471,141.47,141.47,10.1699998378754
20230710,17:07:36,141.47,141.47,141.468,141.468,6.48000001907349
20230710,17:07:40,141.468,141.468,141.468,141.468,4.5
20230710,17:07:41,141.468,141.469,141.468,141.469,9.86999988555908
20230710,17:07:42,141.469,141.47,141.469,141.47,12.6899995803833
20230710,17:07:43,141.471,141.471,141.471,141.471,3.16000008583069
20230710,17:07:44,141.47,141.47,141.47,141.47,4.5
20230710,17:07:45,141.47,141.471,141.47,141.471,5.66999983787537
20230710,17:07:46,141.471,141.471,141.469,141.469,2.64000010490417
20230710,17:07:48,141.469,141.469,141.469,141.469,8.96999979019165
20230710,17:07:49,141.469,141.469,141.469,141.469,3.72000002861023
20230710,17:07:50,141.469,141.469,141.469,141.469,7.3199999332428
20230710,17:07:51,141.469,141.469,141.469,141.469,3.59999990463257
20230710,17:07:52,141.469,141.469,141.469,141.469,8.22000002861023
20230710,17:07:53,141.469,141.469,141.469,141.469,3.72000002861023
20230710,17:07:54,141.469,141.469,141.469,141.469,4.5
20230710,17:07:55,141.469,141.469,141.469,141.469,8.75999999046326
20230710,17:07:56,141.469,141.469,141.469,141.469,3.72000002861023
20230710,17:07:57,141.469,141.469,141.468,141.468,8.22000002861023
20230710,17:07:58,141.469,141.469,141.469,141.469,3.59999990463257
20230710,17:08:00,141.467,141.467,141.466,141.466,19.4499998092651
20230710,17:08:01,141.464,141.464,141.464,141.464,14.9399995803833
20230710,17:08:02,141.464,141.469,141.464,141.469,8.3199999332428
20230710,17:08:03,141.468,141.468,141.468,141.468,3.59999990463257
20230710,17:08:04,141.468,141.468,141.467,141.468,17.0699996948242
20230710,17:08:05,141.468,141.468,141.468,141.468,5.66999983787537
20230710,17:08:06,141.466,141.466,141.465,141.466,9.8199999332428
20230710,17:08:07,141.464,141.464,141.464,141.464,4.01999998092651
20230710,17:08:09,141.468,141.469,141.468,141.469,17.2200000286102
20230710,17:08:10,141.468,141.468,141.468,141.468,8.96999979019165
20230710,17:08:11,141.468,141.468,141.468,141.468,8.96999979019165
20230710,17:08:12,141.47,141.47,141.47,141.47,3.59999990463257
20230710,17:08:13,141.47,141.47,141.47,141.47,2.92000007629395
20230710,17:08:14,141.47,141.471,141.47,141.47,19.4699997901917
20230710,17:08:15,141.475,141.476,141.475,141.476,9.26999974250793
20230710,17:08:16,141.476,141.478,141.476,141.478,11.9999997615814
20230710,17:08:17,141.477,141.478,141.477,141.478,7.3199999332428
20230710,17:08:18,141.477,141.478,141.477,141.478,16.6199998855591
20230710,17:08:19,141.478,141.478,141.478,141.478,7.19999980926514
20230710,17:08:20,141.478,141.481,141.478,141.481,12.7599999904633
20230710,17:08:21,141.481,141.481,141.481,141.481,4.79999995231628
20230710,17:08:22,141.483,141.483,141.483,141.483,1.20000004768372
20230710,17:08:23,141.482,141.482,141.482,141.482,4.5
20230710,17:08:24,141.486,141.486,141.486,141.486,3.59999990463257
20230710,17:08:25,141.486,141.487,141.486,141.487,15.3000001907349
20230710,17:08:29,141.484,141.484,141.481,141.481,11.3000000715256
20230710,17:08:30,141.481,141.481,141.48,141.48,14.3999996185303
20230710,17:08:31,141.479,141.479,141.479,141.479,13.5900001525879
20230710,17:08:32,141.479,141.479,141.478,141.479,18
20230710,17:08:33,141.48,141.48,141.48,141.48,3.59999990463257
20230710,17:08:34,141.48,141.48,141.48,141.48,3.59999990463257
20230710,17:08:41,141.48,141.48,141.48,141.48,7.19999980926514
20230710,17:08:42,141.48,141.48,141.48,141.48,3.59999990463257
20230710,17:08:43,141.48,141.48,141.48,141.48,12.7800002098083
20230710,17:08:45,141.48,141.48,141.48,141.48,7.19999980926514
20230710,17:08:47,141.479,141.479,141.479,141.479,3.59999990463257
20230710,17:08:48,141.48,141.48,141.479,141.479,8.19000005722046
20230710,17:08:51,141.48,141.48,141.48,141.48,9.08999979496002
20230710,17:08:52,141.48,141.48,141.48,141.48,4.5
20230710,17:08:55,141.48,141.482,141.48,141.481,21.5999994277954
20230710,17:08:56,141.481,141.481,141.481,141.481,3.59999990463257
20230710,17:08:57,141.481,141.481,141.481,141.481,3.59999990463257
20230710,17:08:58,141.481,141.482,141.481,141.482,10.7999997138977
20230710,17:08:59,141.481,141.482,141.481,141.482,19.7999997138977
20230710,17:09:00,141.481,141.481,141.479,141.479,16.1999998092651
20230710,17:09:01,141.479,141.479,141.479,141.479,4.94999980926514
20230710,17:09:02,141.48,141.484,141.48,141.483,12.1199997663498
20230710,17:09:03,141.483,141.483,141.483,141.483,7.19999980926514
20230710,17:09:05,141.482,141.483,141.482,141.483,7.19999980926514
20230710,17:09:07,141.483,141.483,141.483,141.483,7.19999980926514
20230710,17:09:12,141.483,141.483,141.48,141.48,10.7999997138977
20230710,17:09:13,141.481,141.481,141.481,141.481,3.59999990463257
20230710,17:09:14,141.481,141.483,141.481,141.483,12.9399995803833
20230710,17:09:15,141.482,141.482,141.479,141.48,15.5999999046326
20230710,17:09:18,141.481,141.481,141.481,141.481,7.19999980926514
20230710,17:09:19,141.482,141.482,141.481,141.482,12.1499996185303
20230710,17:09:20,141.481,141.481,141.481,141.481,3.59999990463257
20230710,17:09:21,141.481,141.482,141.481,141.481,15.4800000190735
20230710,17:09:22,141.482,141.482,141.48,141.481,15.0299997329712
20230710,17:09:23,141.481,141.482,141.481,141.482,15.8700001239777
20230710,17:09:24,141.481,141.481,141.481,141.481,3.69000005722046
20230710,17:09:25,141.48,141.481,141.48,141.481,12.7800002098083
20230710,17:09:26,141.481,141.481,141.481,141.481,10.7999997138977
20230710,17:09:27,141.48,141.48,141.48,141.48,3.59999990463257
20230710,17:09:28,141.479,141.479,141.472,141.473,18.2399997711182
20230710,17:09:31,141.472,141.472,141.472,141.472,7.19999980926514
